Invoice_ID,Sale_Date,State,City,Salesperson,Customer_Type,Brand,Model,Segment,Fuel_Type,Transmission,ExShowroom_Price,RTO,Insurance,Accessories,Discount,Final_Sale_Price,Cost_Price,Profit,Profit_Margin_%
INV6563,2024-08-20,Madhya Pradesh,Bhopal,Ekantika Jayaraman,Corporate,Honda,City,Sedan,Electric,Manual,1689093,162988.24,48985.72,31201,20776,1911491.96,1489879.42,421612.53,22.06
INV6564,2024-07-31,Karnataka,Bangalore,Alexander Chokshi,Individual,Maruti Suzuki,Brezza,SUV,Diesel,Manual,1225240,99533.21,34400.84,39636,11760,1387050.05,1100432.14,286617.91,20.66
INV6565,2024-03-28,Delhi,New Delhi,Udant Hans,Government,Toyota,Innova Crysta,MPV,CNG,Manual,2314175,229676.24,65902.66,10736,56012,2564477.9,2137159.3,427318.59,16.66
INV6566,2025-01-02,Karnataka,Mysore,Lakshit Bhatti,Government,MG,Hector,SUV,Diesel,Manual,1793695,149237.18,65405.25,39546,61318,1986565.43,1666523.52,320041.91,16.11
INV6567,2024-11-29,Delhi,New Delhi,Avni Deo,Individual,Tata,Nexon,SUV,CNG,Automatic,1195715,143226.27,46718.97,48528,69885,1364303.24,1116543.1,247760.14,18.16
INV6568,2025-10-08,Madhya Pradesh,Bhopal,Niharika Halder,Corporate,Honda,City,Sedan,Electric,Manual,1366284,131078.34,37637.77,48834,45537,1538297.11,1272922.61,265374.51,17.25
INV6569,2024-08-16,Karnataka,Mysore,Simon Rege,Government,Honda,City,Sedan,CNG,Manual,1425840,153423.36,43054.11,24621,25923,1621015.47,1269102.71,351912.77,21.71
INV6570,2025-08-19,Delhi,New Delhi,Chakradev Sood,Corporate,MG,Hector,SUV,Electric,Manual,1622731,160995.87,50273.46,45531,10911,1868620.33,1499873.87,368746.46,19.73
INV6571,2025-11-30,Madhya Pradesh,Bhopal,Bishakha Kashyap,Individual,Hyundai,Creta,SUV,Petrol,Automatic,1113051,106156.52,41862.06,40986,16150,1285905.58,974260.61,311644.97,24.24
INV6572,2024-02-23,Maharashtra,Pune,Hemangini Bir,Government,Hyundai,Creta,SUV,CNG,Automatic,1298454,124758.57,36174.35,30433,33381,1456438.92,1146873.55,309565.37,21.25
INV6573,2025-06-02,Maharashtra,Nagpur,Agastya Ahuja,Government,Mahindra,Scorpio-N,SUV,Electric,Manual,2284155,208055.05,90496.29,19814,38826,2563694.34,2057216.38,506477.96,19.76
INV6574,2025-02-26,Maharashtra,Mumbai,Sathvik Om,Government,Kia,Seltos,SUV,Petrol,Manual,1430426,155969.03,44388.75,29910,66853,1593840.78,1242063.72,351777.07,22.07
INV6575,2025-06-30,Maharashtra,Nagpur,Ridhi Sankar,Individual,Toyota,Innova Crysta,MPV,CNG,Automatic,2442402,212635.05,78652.19,10285,36103,2707871.24,2245255.56,462615.68,17.08
INV6576,2025-03-03,Madhya Pradesh,Jabalpur,Girik Narain,Government,Tata,Punch,Hatchback,CNG,Manual,910909,104417.17,28603.25,5142,7246,1041825.42,832280.74,209544.68,20.11
INV6577,2024-10-22,Madhya Pradesh,Bhopal,Ubika Bhattacharyya,Government,Hyundai,Creta,SUV,Diesel,Automatic,1364312,117785.46,46414.75,5527,10001,1524038.21,1184547.09,339491.12,22.28
INV6578,2024-07-13,Delhi,New Delhi,Qarin Deshpande,Corporate,Maruti Suzuki,Brezza,SUV,Electric,Manual,1065867,108508.16,32031.06,41024,40049,1207381.23,994227.47,213153.76,17.65
INV6579,2025-11-19,Delhi,New Delhi,Jason Pall,Corporate,Mahindra,XUV700,SUV,Diesel,Automatic,2189897,212920.11,59020.57,17081,54797,2424121.68,1949543.4,474578.28,19.58
INV6580,2025-04-20,Delhi,New Delhi,Kalpit Saha,Individual,Hyundai,i20,Hatchback,Petrol,Manual,990540,105776.96,30512.01,39937,28606,1138159.97,906280.77,231879.2,20.37
INV6581,2024-04-06,Madhya Pradesh,Indore,Lajita Khosla,Individual,Mahindra,Scorpio-N,SUV,Electric,Manual,2066242,212386.42,78592.27,44794,64884,2337130.7,1832711.61,504419.09,21.58
INV6582,2025-12-17,Karnataka,Mysore,Tejas Kalla,Individual,Kia,Seltos,SUV,Diesel,Automatic,1691554,154572.12,50567.33,35592,33367,1898918.46,1549462.63,349455.83,18.4
INV6583,2024-09-08,Maharashtra,Pune,Zarna Karan,Individual,Kia,Seltos,SUV,Petrol,Automatic,1421816,169570.66,55105.15,33818,33791,1646518.81,1302652.17,343866.64,20.88
INV6584,2025-06-12,Madhya Pradesh,Jabalpur,Gaurav Choudhry,Corporate,MG,Hector,SUV,Petrol,Manual,1946713,206050.92,67808.83,10078,47031,2183619.74,1676326.32,507293.42,23.23
INV6585,2024-08-04,Karnataka,Mysore,Kamya Munshi,Government,Mahindra,XUV700,SUV,Diesel,Automatic,2358745,270626.89,68236.12,27150,23686,2701072.01,2102236.17,598835.84,22.17
INV6586,2025-09-17,Karnataka,Bangalore,Bhanumati Sarraf,Government,Mahindra,Scorpio-N,SUV,Petrol,Automatic,1779533,193957.52,57560.23,33682,17164,2047568.75,1542488.8,505079.95,24.67
INV6587,2024-03-10,Maharashtra,Mumbai,Eta Tailor,Individual,Tata,Punch,Hatchback,Diesel,Automatic,898789,76621.7,29494.37,35917,22952,1017870.07,809625.74,208244.33,20.46
INV6588,2024-12-01,Madhya Pradesh,Bhopal,Pranav Gara,Government,MG,Hector,SUV,Petrol,Manual,1739239,205523.07,45306.29,20738,36365,1974441.36,1590562.9,383878.46,19.44
INV6589,2025-09-07,Maharashtra,Mumbai,Yochana More,Government,Mahindra,Scorpio-N,SUV,Diesel,Automatic,1982254,218918.9,66788.18,36525,44507,2259979.09,1720467.42,539511.67,23.87
INV6590,2025-05-12,Delhi,New Delhi,Bachittar Sastry,Corporate,MG,Hector,SUV,Electric,Manual,2156374,197906.59,80242.05,30444,68613,2396353.64,1998513.21,397840.43,16.6
INV6591,2024-03-06,Delhi,New Delhi,Chakradhar Palla,Corporate,Toyota,Innova Crysta,MPV,Electric,Automatic,1891104,162885.24,70578.88,22340,40811,2106097.12,1703477.96,402619.16,19.12
INV6592,2025-02-15,Maharashtra,Nagpur,Manthan Dash,Individual,Tata,Nexon,SUV,Petrol,Automatic,1293013,109389.91,35152.84,45878,15137,1468296.75,1174251.32,294045.42,20.03
INV6593,2024-05-31,Delhi,New Delhi,Eesha Bansal,Corporate,Hyundai,i20,Hatchback,CNG,Automatic,808589,84487.33,29785.53,34637,64373,893125.87,739095.8,154030.06,17.25
INV6594,2025-09-20,Maharashtra,Pune,Tejas Rao,Individual,MG,Hector,SUV,Diesel,Automatic,1678815,198329.22,63200.45,9577,53495,1896426.67,1497177.72,399248.95,21.05
INV6595,2025-11-21,Karnataka,Bangalore,Aadi Tata,Corporate,Mahindra,Scorpio-N,SUV,Petrol,Automatic,2107182,189092.63,60195.44,29047,10244,2375273.06,1922586.65,452686.42,19.06
INV6596,2025-12-28,Karnataka,Mysore,Hiral Dalal,Government,Hyundai,Creta,SUV,Electric,Automatic,1772902,147034.23,59950.87,43006,37458,1985435.1,1553001.54,432433.56,21.78
INV6597,2025-05-11,Karnataka,Mysore,Ayaan Loyal,Corporate,Mahindra,XUV700,SUV,Petrol,Manual,2573983,301294.5,90523.59,40455,62542,2943714.1,2404026.67,539687.43,18.33
INV6598,2024-03-09,Maharashtra,Mumbai,Pratyush Saini,Corporate,MG,Hector,SUV,Electric,Manual,1674097,167094.68,43105.51,6732,34381,1856648.19,1537991.49,318656.7,17.16
INV6599,2025-09-13,Madhya Pradesh,Indore,Varsha Chhabra,Individual,Mahindra,XUV700,SUV,Petrol,Manual,2147647,239747.88,64648.29,30478,53985,2428536.17,1863372.52,565163.65,23.27
INV6600,2025-10-26,Delhi,New Delhi,Vivaan Acharya,Government,Mahindra,XUV700,SUV,Petrol,Manual,1769570,162779.68,60225.09,27496,25014,1995056.77,1657347.62,337709.15,16.93
INV6601,2025-11-08,Maharashtra,Nagpur,Hardik Khurana,Corporate,Mahindra,XUV700,SUV,Electric,Manual,2175648,235182.14,83825.73,7004,61013,2440646.87,1950731.92,489914.95,20.07
INV6602,2024-10-11,Karnataka,Mysore,Sneha Bala,Government,Mahindra,XUV700,SUV,CNG,Automatic,2484856,238785.1,95518.39,46984,56580,2809563.49,2329813.14,479750.35,17.08
INV6603,2024-10-08,Karnataka,Mysore,Amruta Nagi,Individual,Honda,City,Sedan,Electric,Automatic,1626141,148749.56,58560.54,21512,61997,1792966.1,1516281.75,276684.35,15.43
INV6604,2024-09-07,Karnataka,Bangalore,Ekantika Behl,Individual,Hyundai,i20,Hatchback,Diesel,Manual,1023597,108223.43,26867.11,42512,39352,1161847.54,955927.13,205920.41,17.72
INV6605,2025-11-06,Delhi,New Delhi,Bina Narain,Government,Kia,Seltos,SUV,Electric,Automatic,1278390,111026.46,43059.18,34941,21727,1445689.64,1173517.96,272171.68,18.83
INV6606,2025-09-20,Karnataka,Mysore,Gaurang Sant,Individual,Honda,City,Sedan,Diesel,Manual,1686677,172816.08,53284.71,17658,12121,1918314.79,1524908.04,393406.75,20.51
INV6607,2025-05-31,Delhi,New Delhi,Fariq Shere,Individual,Mahindra,XUV700,SUV,Diesel,Automatic,2436733,195414.26,91316.91,20343,38422,2705385.17,2117928.27,587456.9,21.71
INV6608,2024-05-11,Karnataka,Bangalore,Pushti Rana,Corporate,Honda,City,Sedan,Electric,Automatic,1487037,157839.21,39272.39,43051,64782,1662417.6,1336775.24,325642.36,19.59
INV6609,2025-08-17,Maharashtra,Mumbai,Indrajit Agrawal,Individual,Kia,Seltos,SUV,Diesel,Manual,1654468,182328.29,60460.55,47047,7059,1937244.84,1454517.31,482727.52,24.92
INV6610,2025-02-17,Delhi,New Delhi,Jason Merchant,Government,Maruti Suzuki,Baleno,Hatchback,Petrol,Automatic,950767,111159.33,32792.68,18937,50609,1063047.02,873987.13,189059.88,17.78
INV6611,2024-02-25,Madhya Pradesh,Bhopal,Pratyush Chowdhury,Corporate,MG,Hector,SUV,Electric,Manual,2193818,225936.54,79651.77,13005,67402,2445009.31,1927685.51,517323.79,21.16
INV6612,2024-07-04,Maharashtra,Nagpur,Nachiket Sathe,Corporate,Maruti Suzuki,Swift,Hatchback,CNG,Manual,673511,63756.78,24890.86,47937,10938,799157.65,595479.08,203678.57,25.49
INV6613,2024-06-10,Maharashtra,Nagpur,Jonathan Deo,Individual,Toyota,Innova Crysta,MPV,Petrol,Manual,2231846,186251.31,63703.21,14420,40771,2455449.52,1982665.86,472783.66,19.25
INV6614,2025-04-26,Karnataka,Bangalore,Dakshesh Randhawa,Corporate,MG,Hector,SUV,CNG,Manual,1954265,170733.44,66290.4,28667,49271,2170684.83,1763068.84,407616.0,18.78
INV6615,2024-05-06,Madhya Pradesh,Jabalpur,Janani Sarin,Corporate,Mahindra,Scorpio-N,SUV,CNG,Automatic,2105860,247342.71,64643.57,19792,26534,2411104.28,1812723.16,598381.12,24.82
INV6616,2025-03-23,Delhi,New Delhi,Vivaan Virk,Corporate,Mahindra,Scorpio-N,SUV,Diesel,Automatic,2203412,232634.99,59957.13,43597,32993,2506608.12,1899605.45,607002.67,24.22
INV6617,2025-04-03,Maharashtra,Pune,Patrick Ganesh,Government,Mahindra,XUV700,SUV,Electric,Manual,2486393,249164.88,66099.31,27547,12291,2816913.19,2315238.46,501674.74,17.81
INV6618,2026-02-10,Delhi,New Delhi,Harita Shan,Individual,Maruti Suzuki,Swift,Hatchback,Electric,Automatic,746964,80758.28,24734.6,25302,42673,835085.88,661962.02,173123.87,20.73
INV6619,2025-07-12,Madhya Pradesh,Jabalpur,Harini Verma,Government,Tata,Nexon,SUV,Diesel,Automatic,1490368,134340.9,45112.11,41721,60148,1651394.01,1331462.01,319932.0,19.37
INV6620,2025-01-05,Maharashtra,Pune,Siya Chaudry,Government,Mahindra,Scorpio-N,SUV,CNG,Automatic,2349370,271095.13,82185.77,13415,44307,2671758.9,2057722.65,614036.25,22.98
INV6621,2025-03-13,Karnataka,Mysore,Yashasvi Halder,Corporate,Honda,City,Sedan,Petrol,Automatic,1482563,134910.02,54240.16,33130,58924,1645919.19,1327557.84,318361.34,19.34
INV6622,2026-01-16,Maharashtra,Nagpur,Aarav Bhatnagar,Individual,Hyundai,i20,Hatchback,CNG,Automatic,1080149,124123.91,33157.81,7664,47461,1197633.72,956748.2,240885.52,20.11
INV6623,2025-01-28,Delhi,New Delhi,Nathaniel Jani,Individual,Hyundai,i20,Hatchback,Diesel,Automatic,806886,77024.12,28950.67,8466,16461,904865.79,739143.8,165721.98,18.31
INV6624,2024-04-10,Madhya Pradesh,Bhopal,Harrison De,Corporate,Mahindra,Scorpio-N,SUV,CNG,Manual,1871177,173756.1,73080.86,25773,68785,2075001.96,1620140.03,454861.94,21.92
INV6625,2025-05-16,Karnataka,Mysore,Amrita Bandi,Corporate,Tata,Nexon,SUV,CNG,Automatic,1487706,173167.96,54320.44,44572,59174,1700592.4,1323569.5,377022.9,22.17
INV6626,2024-12-29,Maharashtra,Mumbai,Harrison Sathe,Individual,Tata,Nexon,SUV,Diesel,Manual,1522357,146909.46,45808.52,26757,50648,1691183.98,1322041.58,369142.4,21.83
INV6627,2025-03-25,Maharashtra,Nagpur,Priya Andra,Government,MG,Hector,SUV,Petrol,Automatic,1952461,210738.14,55330.06,7041,20471,2205099.2,1690916.33,514182.87,23.32
INV6628,2025-09-30,Madhya Pradesh,Jabalpur,Manthan Bahl,Corporate,Maruti Suzuki,Swift,Hatchback,Diesel,Automatic,623207,61014.28,22158.08,18409,58430,666358.36,538389.46,127968.9,19.2
INV6629,2025-03-01,Maharashtra,Nagpur,Dhriti Dixit,Government,Kia,Seltos,SUV,Petrol,Automatic,1783165,149378.63,66961.87,11498,21418,1989585.5,1655001.96,334583.54,16.82
INV6630,2025-01-07,Karnataka,Bangalore,Vritti Sur,Government,Hyundai,Creta,SUV,Electric,Manual,1531864,134929.15,43324.99,28909,21527,1717500.14,1439271.36,278228.78,16.2
INV6631,2026-01-13,Madhya Pradesh,Jabalpur,Aayush Vora,Individual,Mahindra,Scorpio-N,SUV,Diesel,Manual,2355065,245346.46,65708.79,43930,50577,2659473.24,2076824.34,582648.9,21.91
INV6632,2025-07-05,Karnataka,Bangalore,Hemal Agarwal,Corporate,Honda,City,Sedan,CNG,Automatic,1144117,112346.54,31024.41,37369,43642,1281214.94,1002359.13,278855.81,21.76
INV6633,2024-06-11,Maharashtra,Mumbai,Krish Date,Individual,Mahindra,Scorpio-N,SUV,CNG,Manual,1860848,209186.85,73486.84,44845,43096,2145270.7,1620139.46,525131.24,24.48
INV6634,2024-04-01,Karnataka,Bangalore,Upasna Minhas,Corporate,Maruti Suzuki,Brezza,SUV,Petrol,Automatic,920171,92819.14,29911.33,41052,46292,1037661.47,858362.02,179299.46,17.28
INV6635,2024-12-12,Madhya Pradesh,Bhopal,Siya Chopra,Individual,Tata,Nexon,SUV,Electric,Automatic,1434278,166308.08,42166.9,18281,16145,1644888.98,1250110.13,394778.85,24.0
INV6636,2024-10-11,Karnataka,Bangalore,Gaurika Rau,Individual,Kia,Seltos,SUV,Diesel,Manual,1386676,111512.1,49658.94,13525,34035,1527337.04,1280570.56,246766.48,16.16
INV6637,2026-01-08,Delhi,New Delhi,Ekanta Rout,Individual,Mahindra,Scorpio-N,SUV,Electric,Manual,1512573,137372.52,50403.51,22005,14053,1708301.03,1336114.01,372187.02,21.79
INV6638,2026-01-25,Madhya Pradesh,Indore,Abha Raman,Government,Mahindra,XUV700,SUV,Diesel,Automatic,2217727,178233.92,55554.19,8435,5297,2454653.12,2042122.11,412531.01,16.81
INV6639,2025-11-23,Delhi,New Delhi,Manan Balasubramanian,Corporate,Tata,Nexon,SUV,Petrol,Automatic,1241583,125836.29,43313.46,31188,32002,1409918.75,1087347.62,322571.13,22.88
INV6640,2025-04-17,Madhya Pradesh,Bhopal,Sneha Gola,Government,Kia,Seltos,SUV,CNG,Automatic,1589286,169739.08,47326.49,9568,26800,1789119.57,1395897.71,393221.86,21.98
INV6641,2024-09-28,Delhi,New Delhi,Yachana Ray,Government,Kia,Seltos,SUV,Petrol,Automatic,1271859,102461.49,32899.88,28299,5253,1430266.38,1132136.74,298129.64,20.84
INV6642,2024-12-12,Karnataka,Bangalore,Rajeshri Nagarajan,Corporate,Tata,Nexon,SUV,Petrol,Automatic,1087172,95951.5,38773.99,43958,6507,1259348.49,1007182.98,252165.51,20.02
INV6643,2024-05-19,Maharashtra,Mumbai,Upkaar Walla,Individual,Mahindra,Scorpio-N,SUV,CNG,Manual,1782105,170387.4,63267.2,20825,48812,1987772.6,1591180.26,396592.34,19.95
INV6644,2025-01-04,Madhya Pradesh,Indore,Samarth Chaudhary,Government,MG,Hector,SUV,Electric,Manual,2109458,222356.79,62033.32,31101,20063,2404886.11,1958056.56,446829.55,18.58
INV6645,2026-01-25,Maharashtra,Nagpur,Vedhika Chanda,Individual,Kia,Seltos,SUV,Electric,Automatic,1478945,155211.8,56811.05,36182,63722,1663427.85,1361627.82,301800.03,18.14
INV6646,2025-01-23,Delhi,New Delhi,Karan Walla,Government,Mahindra,XUV700,SUV,CNG,Automatic,1748920,188877.57,61646.78,46905,36674,2009675.35,1625972.29,383703.06,19.09
INV6647,2025-08-12,Delhi,New Delhi,Jagrati Comar,Individual,Maruti Suzuki,Brezza,SUV,Petrol,Manual,950935,78337.1,34208.29,30513,23253,1070740.39,870097.09,200643.3,18.74
INV6648,2025-05-08,Maharashtra,Mumbai,Gunbir Mitra,Individual,Maruti Suzuki,Swift,Hatchback,Diesel,Automatic,633802,71832.36,19704.01,19326,55632,689032.37,562792.48,126239.89,18.32
INV6649,2024-03-19,Delhi,New Delhi,Lila Luthra,Corporate,Hyundai,i20,Hatchback,Diesel,Automatic,792344,70812.45,25553.06,10978,35469,864218.52,739382.94,124835.58,14.44
INV6650,2025-06-23,Maharashtra,Mumbai,Zaid Borah,Individual,Toyota,Innova Crysta,MPV,CNG,Automatic,1919633,185675.0,57025.44,19159,21323,2160169.44,1651229.5,508939.94,23.56
INV6651,2025-07-20,Madhya Pradesh,Jabalpur,Bhanumati Kala,Government,Tata,Punch,Hatchback,Diesel,Automatic,734721,64040.78,26142.86,35741,20580,840065.65,683279.38,156786.27,18.66
INV6652,2026-01-03,Karnataka,Mysore,Vritti Char,Government,Honda,City,Sedan,Diesel,Manual,1290346,149440.16,38373.96,21666,17838,1481988.12,1208663.85,273324.27,18.44
INV6653,2025-01-31,Madhya Pradesh,Indore,Rehaan Mukherjee,Individual,Tata,Punch,Hatchback,Petrol,Automatic,837025,73827.06,26307.42,44129,58734,922554.48,733678.97,188875.51,20.47
INV6654,2025-12-30,Madhya Pradesh,Indore,Brijesh Tandon,Government,MG,Hector,SUV,Petrol,Manual,2294990,188645.97,58502.77,46592,60420,2528310.74,2036234.78,492075.96,19.46
INV6655,2024-03-25,Karnataka,Bangalore,Mugdha Narasimhan,Corporate,Toyota,Innova Crysta,MPV,Electric,Manual,1869167,152023.89,71787.65,39904,6503,2126379.53,1611145.94,515233.59,24.23
INV6656,2026-02-08,Madhya Pradesh,Jabalpur,Damini Khalsa,Corporate,Kia,Seltos,SUV,CNG,Manual,1759649,184590.82,56114.49,43754,57081,1987027.31,1540845.11,446182.2,22.45
INV6657,2025-10-06,Madhya Pradesh,Jabalpur,Benjamin Jani,Government,MG,Hector,SUV,Diesel,Manual,2082431,225213.82,63036.14,12458,22336,2360802.96,1793822.15,566980.81,24.02
INV6658,2024-11-23,Delhi,New Delhi,Chavvi Gandhi,Individual,Honda,City,Sedan,Diesel,Manual,1301146,145136.38,34765.0,20714,43840,1457921.38,1191505.74,266415.64,18.27
INV6659,2025-09-03,Delhi,New Delhi,Jeremiah Warrior,Government,Mahindra,Scorpio-N,SUV,CNG,Manual,2312703,276843.15,60288.67,42749,22941,2669642.82,2103993.26,565649.55,21.19
INV6660,2024-07-06,Maharashtra,Pune,Tarak Narula,Corporate,Hyundai,Creta,SUV,Petrol,Manual,1468372,130247.15,47861.55,19417,20377,1645520.7,1362902.57,282618.13,17.17
INV6661,2025-12-06,Madhya Pradesh,Indore,Tejas Bajwa,Corporate,Kia,Seltos,SUV,Petrol,Automatic,1634958,137426.91,53058.98,48620,14176,1859887.89,1429157.04,430730.84,23.16
INV6662,2024-11-16,Karnataka,Bangalore,Anmol Balakrishnan,Individual,Maruti Suzuki,Swift,Hatchback,Petrol,Automatic,800448,75866.14,23463.9,13037,31572,881243.04,707594.79,173648.25,19.7
INV6663,2024-09-17,Madhya Pradesh,Bhopal,Shivani Mangal,Individual,Honda,City,Sedan,Diesel,Automatic,1490539,164651.91,47795.3,15884,62832,1656038.21,1384359.2,271679.01,16.41
INV6664,2025-05-01,Maharashtra,Pune,Tanveer Bhalla,Individual,Hyundai,Creta,SUV,Electric,Automatic,1465669,163487.23,48512.97,43046,11135,1709580.2,1264669.96,444910.24,26.02
INV6665,2024-03-06,Madhya Pradesh,Bhopal,Edhitha Contractor,Government,Tata,Punch,Hatchback,Electric,Manual,719999,63092.06,28243.45,8100,60482,758952.52,654517.2,104435.32,13.76
INV6666,2025-01-09,Delhi,New Delhi,Dalaja Kala,Government,Maruti Suzuki,Brezza,SUV,Petrol,Manual,1057644,124074.25,33414.35,43727,25737,1233122.59,914928.99,318193.6,25.8
INV6667,2024-08-26,Karnataka,Mysore,Aarini Lalla,Government,Tata,Nexon,SUV,Electric,Automatic,1035750,120610.97,30799.47,37325,46423,1178062.44,955310.03,222752.42,18.91
INV6668,2024-10-13,Madhya Pradesh,Indore,Yashica Jain,Government,MG,Hector,SUV,Electric,Automatic,2068324,217562.85,81051.95,42286,15553,2393671.8,1784358.07,609313.73,25.46
INV6669,2024-03-05,Maharashtra,Pune,Vinaya Kakar,Individual,Hyundai,i20,Hatchback,Diesel,Manual,854772,70415.28,26813.46,14662,42979,923683.74,759193.03,164490.71,17.81
INV6670,2024-03-11,Karnataka,Bangalore,Ekalinga Mall,Government,Tata,Punch,Hatchback,Petrol,Manual,957610,112144.13,30584.89,48261,64499,1084101.02,855227.69,228873.33,21.11
INV6671,2024-08-18,Madhya Pradesh,Indore,Lakshmi Grewal,Individual,Honda,City,Sedan,Electric,Automatic,1553912,157374.45,58272.1,14822,56934,1727446.55,1439071.04,288375.51,16.69
INV6672,2025-03-24,Delhi,New Delhi,Girish Mitter,Individual,Mahindra,XUV700,SUV,Petrol,Manual,1905443,222306.64,73069.05,23299,30267,2193850.69,1746326.59,447524.11,20.4
INV6673,2025-04-02,Maharashtra,Mumbai,Zehaan Bedi,Government,Maruti Suzuki,Swift,Hatchback,Petrol,Automatic,813964,80794.71,25814.51,25941,15296,931218.22,734691.33,196526.9,21.1
INV6674,2024-02-29,Madhya Pradesh,Bhopal,Barkha Bali,Government,Mahindra,Scorpio-N,SUV,CNG,Manual,2274147,252239.99,77525.21,21037,45221,2579728.2,2034728.55,544999.65,21.13
INV6675,2024-03-21,Delhi,New Delhi,Qarin Lala,Corporate,Maruti Suzuki,Baleno,Hatchback,Diesel,Manual,959530,112251.44,26512.11,34195,16128,1116360.55,828618.13,287742.42,25.78
INV6676,2025-07-13,Madhya Pradesh,Bhopal,Zaid Loke,Individual,MG,Hector,SUV,Electric,Automatic,2039244,214091.21,61907.6,39409,24261,2330390.81,1895231.14,435159.66,18.67
INV6677,2025-07-05,Madhya Pradesh,Indore,Raagini Nagarajan,Corporate,MG,Hector,SUV,Diesel,Automatic,1798388,165336.58,56517.66,29260,35880,2013622.24,1648609.81,365012.43,18.13
INV6678,2025-07-19,Karnataka,Mysore,Vinaya Bora,Corporate,Mahindra,Scorpio-N,SUV,Electric,Automatic,1531963,170160.77,58188.73,36545,52625,1744232.5,1437830.4,306402.1,17.57
INV6679,2025-06-30,Delhi,New Delhi,Tamanna Talwar,Corporate,Maruti Suzuki,Brezza,SUV,Petrol,Automatic,1226121,135535.97,45340.34,39209,56917,1389289.31,1062619.55,326669.75,23.51
INV6680,2024-07-27,Delhi,New Delhi,Advay Chadha,Individual,Maruti Suzuki,Baleno,Hatchback,Diesel,Manual,884044,85201.93,28634.89,33449,51316,980013.82,827634.83,152378.99,15.55
INV6681,2024-04-28,Delhi,New Delhi,Akshay Chaudhary,Individual,Maruti Suzuki,Swift,Hatchback,Diesel,Manual,732333,65615.0,24408.99,32864,59709,795511.99,643821.76,151690.23,19.07
INV6682,2024-04-15,Delhi,New Delhi,Faris Choudhry,Individual,Mahindra,XUV700,SUV,Petrol,Automatic,2553153,236332.32,79617.02,18763,31909,2855956.34,2351642.77,504313.57,17.66
INV6683,2024-09-23,Madhya Pradesh,Indore,Simon Dutta,Government,Hyundai,i20,Hatchback,Electric,Manual,865768,97927.27,30857.29,35929,32892,997589.56,768486.79,229102.77,22.97
INV6684,2025-06-03,Karnataka,Bangalore,Odika Panchal,Corporate,Toyota,Innova Crysta,MPV,CNG,Automatic,1849102,197273.12,57932.25,14307,37775,2080839.37,1631793.81,449045.55,21.58
INV6685,2026-01-05,Maharashtra,Mumbai,Falguni Bava,Government,Honda,City,Sedan,Electric,Automatic,1552447,164552.71,59051.78,40126,48179,1767998.49,1388239.32,379759.17,21.48
INV6686,2026-02-06,Maharashtra,Nagpur,Christopher Sawhney,Government,Toyota,Innova Crysta,MPV,CNG,Manual,2332895,209049.43,70222.16,32274,44142,2600298.59,2072211.39,528087.2,20.31
INV6687,2026-01-20,Delhi,New Delhi,Harita Mukhopadhyay,Corporate,Toyota,Innova Crysta,MPV,Electric,Automatic,1909465,182285.97,58038.86,8146,18496,2139439.84,1703493.36,435946.48,20.38
INV6688,2025-08-13,Karnataka,Bangalore,Sneha Buch,Government,Toyota,Innova Crysta,MPV,CNG,Manual,1911510,208097.29,59443.8,44595,42988,2180658.1,1746926.24,433731.86,19.89
INV6689,2025-04-19,Maharashtra,Mumbai,Upasna Buch,Government,MG,Hector,SUV,Diesel,Manual,1638275,184549.78,59225.69,8253,51811,1838492.47,1470230.31,368262.16,20.03
INV6690,2025-02-11,Delhi,New Delhi,Ekani Singhal,Individual,MG,Hector,SUV,CNG,Automatic,1879880,156474.66,59116.18,7138,52433,2050175.84,1656789.88,393385.96,19.19
INV6691,2024-10-23,Karnataka,Mysore,Krishna Batta,Corporate,Maruti Suzuki,Brezza,SUV,Diesel,Manual,1289649,133088.28,44635.83,8708,17456,1458625.11,1180089.11,278536.01,19.1
INV6692,2024-03-19,Maharashtra,Pune,Osha Krishnan,Individual,Tata,Nexon,SUV,Electric,Automatic,1276360,122627.96,46453.06,17388,7023,1455806.02,1120721.6,335084.42,23.02
INV6693,2024-12-27,Karnataka,Mysore,Prisha Bail,Corporate,Maruti Suzuki,Baleno,Hatchback,Diesel,Automatic,807881,73817.24,22465.94,37904,58705,883363.18,708145.69,175217.49,19.84
INV6694,2025-04-27,Madhya Pradesh,Indore,Pranav Patil,Corporate,Hyundai,i20,Hatchback,Petrol,Manual,835952,90561.25,29972.72,33441,24733,965193.96,746079.55,219114.42,22.7
INV6695,2024-04-21,Delhi,New Delhi,Daksha Mahajan,Individual,Maruti Suzuki,Baleno,Hatchback,CNG,Automatic,956410,92450.92,36955.71,15077,34116,1066777.63,862374.21,204403.42,19.16
INV6696,2026-01-06,Maharashtra,Pune,Anirudh Aurora,Government,Kia,Seltos,SUV,CNG,Automatic,1497791,123628.8,55311.43,23114,30037,1669808.23,1352550.45,317257.78,19.0
INV6697,2024-03-09,Madhya Pradesh,Bhopal,Anthony Seth,Corporate,Kia,Seltos,SUV,Electric,Manual,1236389,109368.39,40526.9,42444,26166,1402562.28,1149211.67,253350.61,18.06
INV6698,2024-09-26,Delhi,New Delhi,Matthew Vig,Government,Toyota,Innova Crysta,MPV,Petrol,Automatic,2547259,268763.53,64002.22,26871,65092,2841803.75,2342962.67,498841.08,17.55
